"","today","region","district","hh_id","shed","a13","b01","b02","b02.1","b02.2","b02.3","b02.4","b02.5","b02.6","b02.7","b02.99","b03","b04","b05","b06","b07","b08","b09","b10","b11","b12","b13","b14","b14a","b15","b16","c05_dry","c05_rain","c05","c05a","c06_dry","c06_rain","c06","c06calc","c07","c07.11","c07.12","c07.13","c07.14","c07.15","c07.99","c07a","c08","d01","d02","d03","d04","d05","d06","d06a","d07","d08","d08.1","d08.2","d08.3","d08.4","d08.5","d08.99","d08a","e01","e02","e02a","e03","e04","e04a","e05","e06","e07","e18","e18a","e19","e20","e21","e22","e23","e24","e25","e26","e27","e28","f05","f06","f07","f08","f09","f10","f11a","f11b","f11c","f11c_other","f12","f13","f14","g01","g02","g03","g04","g05","g06","g07","g08","g09","g10","g11","g11.1","g11.2","g11.3","g11.4","g11.99","g11a","g12","g13","g13.1","g13.2","g13.3","g13.99","g13a","g14","g15"
"152","2020-12-01","Western","KYANKWANZI","T_301","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",600,1000,292000,"Liters",800,1200,365000,0.25,"12 15",0,1,0,0,1,0,"",3,2,NA,NA,NA,NA,NA,1,3,"",NA,NA,NA,NA,NA,NA,"",1,3,"",1,3,"",3,2,NA,1,"",3,NA,2,2,NA,2,2,1,1,1,3,2,2,1,1,1,2,1,2,"",3,3,0,1,1,1,2,2,2,2,2,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",3,5
"153","2020-12-01","Western","MBARARA","T_87","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",45,90,24637.5,"Liters",40,28,12410,-0.496296296296296,"11",1,0,0,0,0,0,"",2,1,1,0,5,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",1,2,"",1,2,"",4,2,NA,1,"",3,NA,1,1,2,2,2,2,2,2,2,6,6,1,1,2,1,2,2,"",3,2,99,2,1,2,2,2,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",4,1
"154","2020-12-04","Western","NAKASEKE","T_578","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",400,450,155125,"Liters",300,200,91250,-0.411764705882353,"11 99",1,0,0,0,0,1,"Less money/capital",1,1,3,0,0,0,5,NA,1,"5",0,0,0,0,1,0,"",1,4,"",2,NA,"",2,1,10,1,"",5,1,1,1,3,2,2,2,1,2,5,2,2,1,1,3,2,2,2,"",3,4,15,1,1,1,1,1,1,1,1,4,1,"4 3",0,0,1,1,0,"",1,"2",0,1,0,0,"",4,4
"155","2020-12-01","Western","KYANKWANZI","T_352","C",2,"2020-10-01","99 2 3 5 7",0,1,1,0,1,0,1,1,"Ran out of money to trade",1,2,2,2,1,1,1,1,1,1,1,"I put used alot of money in treating my family that i ended up bankrupt",1,"2021-01-01",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
"156","2020-12-02","Western","KIRUHURA","T_51","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",400,600,182500,"Liters",250,750,182500,0,"",NA,NA,NA,NA,NA,NA,"",NA,1,3,0,0,0,1,NA,2,"3 4",0,0,1,1,0,0,"",2,NA,"",2,NA,"",2,1,12,1,"",1,2,1,1,2,2,2,2,2,1,3,2,2,1,1,3,2,2,1,"They provided milk cans this year.",3,3,0,2,1,1,2,2,2,2,2,3,NA,"",NA,NA,NA,NA,NA,"",99,"1",1,0,0,0,"",3,3
"157","2020-12-03","Western","MASINDI","T_398","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",80,180,47450,"Liters",90,120,38325,-0.192307692307692,"11",1,0,0,0,0,0,"",2,1,3,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,1,10,2,"",3,NA,1,1,1,1,2,2,1,1,3,6,6,1,1,1,1,1,1,"Borrow him boda boda",3,2,0,2,2,2,2,2,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",4,4
"158","2020-12-03","Western","NAKASEKE","T_640","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",100,200,54750,"Liters",80,150,41975,-0.233333333333333,"11",1,0,0,0,0,0,"",3,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",4,2,NA,1,"",2,3,1,1,1,1,2,2,1,1,2,2,2,1,1,1,1,2,2,"",2,3,0,1,1,1,1,1,1,2,2,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",4,4
"159","2020-12-05","Western","NAKASEKE","T_502","C",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
"160","2020-11-30","Western","KIBOGA","T_238","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",80,40,21900,"Liters",20,20,7300,-0.666666666666667,"11 12 99",1,1,0,0,0,1,"Poor road conditions becuase of rain limit the collection and transportation of milk",3,1,2,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",1,1,"",1,1,"",3,1,3,1,"",2,3,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,"",3,1,2,1,2,2,2,2,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",2,2
"161","2020-12-07","Western","NAKASEKE","T_582","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",160,360,94900,"Liters",180,200,69350,-0.269230769230769,"11",1,0,0,0,0,0,"",1,1,0,0,1,0,4,NA,1,"4",0,0,0,1,0,0,"",2,NA,"",2,NA,"",2,2,NA,1,"",4,2,1,1,1,1,2,2,2,1,2,6,6,1,1,2,2,2,2,"",1,1,2,1,1,1,1,2,2,2,2,1,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",3,5
"162","2020-12-01","Western","KIBOGA","T_230","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",300,500,146000,"Liters",300,500,146000,0,"",NA,NA,NA,NA,NA,NA,"",NA,1,2,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",1,3,"",2,NA,"",3,1,10,1,"",2,3,2,2,NA,2,2,2,1,1,2,6,6,1,1,1,2,2,1,"Milk cans, posho",2,2,0,2,2,2,2,2,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",2,5
"163","2020-12-07","Western","KIBOGA","T_230","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",200,400,109500,"Liters",500,600,200750,0.833333333333333,"14 11",1,0,0,1,0,0,"",3,2,NA,NA,NA,NA,NA,1,3,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",2,1,10,1,"",1,3,1,1,1,2,2,1,1,1,2,6,6,1,1,2,1,2,1,"Offer milk cans",2,1,0,2,2,2,2,2,2,2,2,1,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",2,4
"164","2020-12-02","Western","KIBOGA","T_212","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",700,3000,675250,"Liters",25,150,31937.5,-0.952702702702703,"15 14",0,0,0,1,1,0,"",1,1,2,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",1,5,"",3,2,NA,1,"",4,1,1,1,3,1,1,1,1,1,5,3,3,2,2,NA,2,2,2,"",4,5,20,1,1,1,1,1,1,1,1,4,1,"4 3",0,0,1,1,0,"",1,"2",0,1,0,0,"",5,4
"165","2020-12-01","Western","KYANKWANZI","T_287","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",40,60,18250,"Liters",40,60,18250,0,"",NA,NA,NA,NA,NA,NA,"",NA,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,1,30,99,"From my farm",6,NA,2,2,NA,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,"Training",3,2,15,2,2,2,2,2,2,2,2,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",3,3
"166","2020-12-04","Western","KYANKWANZI","T_292","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",2500,3500,1095000,"Liters",2000,3000,912500,-0.166666666666667,"11",1,0,0,0,0,0,"",3,1,2,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",1,3,"",1,3,"",2,1,35,3,"",1,2,1,1,3,2,1,2,1,1,3,2,2,1,1,2,2,2,2,"",3,2,10,1,1,1,1,1,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",5,2
"167","2020-12-03","Western","NAKASEKE","T_240","C",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
"168","2020-12-01","Western","KYANKWANZI","T_383","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",200,300,91250,"Liters",200,300,91250,0,"",NA,NA,NA,NA,NA,NA,"",NA,1,3,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",4,2,NA,1,"",3,NA,1,1,2,2,2,2,2,2,3,1,1,2,2,NA,1,2,2,"",2,3,0,2,2,2,2,2,2,2,2,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",4,5
"169","2020-12-07","Western","NAKASEKE","T_572","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",300,500,146000,"Liters",200,400,109500,-0.25,"11",1,0,0,0,0,0,"",3,1,0,0,2,0,4,NA,2,"2",0,1,0,0,0,0,"",1,99,"From money lender  ",2,NA,"",5,1,30,1,"",5,2,1,1,3,1,2,2,2,1,2,6,2,1,1,2,2,2,2,"",4,2,10,1,1,1,1,1,2,2,2,4,1,"4",0,0,0,1,0,"",4,"",NA,NA,NA,NA,"",3,5
"170","2020-12-04","Western","NAKASEKE","T_617","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",70,100,31025,"Liters",80,120,36500,0.176470588235294,"11 14",1,0,0,1,0,0,"",1,1,0,0,1,0,2,NA,1,"4",0,0,0,1,0,0,"",2,NA,"",2,NA,"",4,2,NA,1,"",3,NA,1,1,1,1,2,1,1,1,4,6,6,1,1,3,1,2,2,"",2,2,10,1,1,1,1,1,2,2,2,2,1,"4",0,0,0,1,0,"",4,"",NA,NA,NA,NA,"",4,4
"171","2020-12-07","Western","KIRUHURA","T_149","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",500,700,219000,"Liters",450,400,155125,-0.291666666666667,"11 99",1,0,0,0,0,1,"diseases   in cattles",3,1,2,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",1,4,"",2,NA,"",3,1,10,1,"",3,NA,1,1,1,1,1,1,1,1,4,2,2,1,1,1,1,2,2,"",3,5,1,1,1,1,2,2,2,2,2,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",3,3
"172","2020-12-04","Western","KIRUHURA","T_26","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",400,700,200750,"Liters",400,1100,273750,0.363636363636364,"11 14",1,0,0,1,0,0,"",3,1,1,0,0,0,2,NA,3,"",NA,NA,NA,NA,NA,NA,"",1,3,"",1,3,"",2,2,NA,1,"",1,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,2,2,"",4,1,0,1,1,1,2,2,2,2,2,4,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",3,3
"173","2020-12-05","Western","KIRUHURA","T_153","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",800,1200,365000,"Liters",900,850,319375,-0.125,"11",1,0,0,0,0,0,"",2,1,1,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,1,30,2,"",4,2,1,1,1,2,2,2,1,1,3,2,2,1,1,1,1,2,2,"",3,1,0,2,2,2,2,2,2,2,2,1,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",3,3
"174","2020-12-05","Western","KIRUHURA","T_101","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",50,350,73000,"Liters",120,450,104025,0.425,"14",0,0,0,1,0,0,"",3,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",1,1,"",2,NA,"",2,1,45,1,"",3,NA,1,1,2,2,2,2,1,1,2,6,6,1,1,1,1,2,2,"",4,2,30,1,1,1,2,2,2,1,2,2,1,"4 3",0,0,1,1,0,"",4,"",NA,NA,NA,NA,"",4,5
"175","2020-12-01","Western","KIBOGA","T_167","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",50,100,27375,"Liters",70,160,41975,0.533333333333333,"11",1,0,0,0,0,0,"",3,2,NA,NA,NA,NA,NA,1,3,"",NA,NA,NA,NA,NA,NA,"",1,3,"",2,NA,"",3,1,15,2,"",2,3,1,1,1,2,2,2,1,1,2,6,6,1,1,3,1,2,2,"",2,2,10,2,1,1,2,2,2,2,2,4,1,"4 2",0,1,0,1,0,"",4,"",NA,NA,NA,NA,"",4,4
"176","2020-12-04","Western","KIBOGA","T_167","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",120,250,67525,"Liters",160,205,66612.5,-0.013513513513514,"",NA,NA,NA,NA,NA,NA,"",NA,1,0,0,2,0,5,NA,2,"4",0,0,0,1,0,0,"",1,4,"",2,NA,"",3,2,NA,1,"",2,1,1,1,1,1,2,1,1,1,2,4,6,1,1,2,1,2,2,"",3,99,0,1,1,1,1,1,1,1,1,2,1,"99",0,0,0,0,1,"Increased number of customers due to some restrictions on movement hence transporting people's milk and items",99,"2 1",1,1,0,0,"",5,3
"177","2020-12-04","Western","NAKASEKE","T_614","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",70,100,31025,"Liters",80,100,32850,0.058823529411765,"",NA,NA,NA,NA,NA,NA,"",NA,1,2,0,1,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",5,1,5,99,"From my farm",5,1,2,2,NA,1,2,2,1,2,4,6,6,1,1,1,1,2,2,"",3,2,3,1,1,1,1,1,1,1,2,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",5,3
"178","2020-12-01","Western","KIBOGA","T_198","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",300,600,164250,"Liters",200,700,164250,0,"",NA,NA,NA,NA,NA,NA,"",NA,1,2,0,2,0,4,NA,1,"4",0,0,0,1,0,0,"",2,NA,"",1,1,"",3,2,NA,1,"",4,3,1,1,1,2,2,1,1,2,2,6,6,1,1,1,1,2,2,"",1,1,0,2,2,2,2,2,2,2,2,1,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",3,4
"179","2020-12-01","Western","NAKASEKE","T_521","",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",400,600,182500,"Liters",700,700,255500,0.4,"14 11 12 13",1,1,1,1,0,0,"",2,1,4,0,0,0,2,NA,2,"5",0,0,0,0,1,0,"",1,3,"",2,NA,"",3,2,NA,1,"",2,3,1,1,2,2,2,2,1,1,3,6,6,1,1,1,2,2,2,"",2,3,99,1,1,1,2,1,2,2,2,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",3,4
"180","2020-12-02","Western","NAKASEKE","T_592","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",150,200,63875,"Liters",100,300,73000,0.142857142857143,"11",1,0,0,0,0,0,"",3,1,1,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",1,2,"",1,2,"",3,2,NA,1,"",1,2,2,2,NA,1,1,2,1,1,2,1,1,1,1,2,1,1,2,"",1,4,99,1,1,1,1,1,1,1,1,2,2,"",NA,NA,NA,NA,NA,"",5,"2",0,1,0,0,"",3,2
"181","2020-12-01","Western","MBARARA","T_79","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",80,135,39237.5,"Liters",50,140,34675,-0.116279069767442,"99 13 12 14",0,1,1,1,0,1,"Poor Climate,",2,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,1,"",3,NA,2,2,NA,2,2,2,1,1,4,6,6,1,1,2,1,2,2,"",3,4,99,1,1,1,2,1,2,2,2,4,1,"4",0,0,0,1,0,"",4,"",NA,NA,NA,NA,"",4,3
"182","2020-12-02","Western","KIBOGA","T_229","C",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
"183","2020-12-01","Western","MBARARA","T_99","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",150,200,63875,"Liters",230,250,87600,0.371428571428571,"99 14 12",0,1,0,1,0,1,"Weather.
Different birth rates",2,1,2,0,0,8,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",1,4,"",1,4,"",3,1,178,1,"",3,NA,2,2,NA,1,2,2,1,1,2,6,6,1,1,1,1,2,1,"Training on Milk Handling, Animal Husbandly",3,2,0,1,1,1,2,1,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",3,2
"184","2020-12-03","Western","KIBOGA","T_322","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",80,100,32850,"Liters",40,20,10950,-0.666666666666667,"99",0,0,0,0,0,1,"Too much rain",3,1,1,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",5,2,NA,99,"From my farm",3,NA,2,2,NA,2,2,2,2,2,4,6,6,2,2,NA,2,2,2,"",2,5,0,2,2,2,2,2,2,2,2,4,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",5,4
"185","2020-12-01","Western","KYANKWANZI","T_324","C",2,"2020-03-01","2 3",0,1,1,0,0,0,0,0,"",2,2,2,2,1,2,2,2,2,2,2,"",1,"2021-01-01",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
"186","2020-12-01","Western","KYANKWANZI","T_276","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",15,40,10037.5,"Liters",30,80,20075,1,"11",1,0,0,0,0,0,"",3,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,1,"",2,3,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,"",2,3,15,1,1,1,1,1,1,1,1,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",5,4
"187","2020-12-04","Western","KYANKWANZI","T_415","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",250,400,118625,"Liters",70,100,31025,-0.738461538461539,"14 15 12",0,1,0,1,1,0,"",1,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,1,"",2,1,1,1,1,1,2,1,2,2,4,6,6,1,1,1,1,2,2,"",4,4,5,1,1,1,2,2,2,2,2,4,1,"4",0,0,0,1,0,"",4,"",NA,NA,NA,NA,"",5,3
"188","2020-12-02","Western","KYANKWANZI","T_316","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",160,220,69350,"Liters",150,200,63875,-0.078947368421053,"",NA,NA,NA,NA,NA,NA,"",NA,2,NA,NA,NA,NA,NA,1,3,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",5,2,NA,1,"",2,3,2,2,NA,2,2,2,2,2,4,6,6,2,2,NA,2,2,2,"",2,3,0,2,2,2,2,2,2,2,2,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",5,5
"189","2020-12-03","Western","KYANKWANZI","T_360","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",150,300,82125,"Liters",250,420,122275,0.488888888888889,"13 14",0,0,1,1,0,0,"",3,1,3,0,0,0,4,NA,1,"2 1",1,1,0,0,0,0,"",1,4,"",2,NA,"",4,1,30,1,"",2,3,2,2,NA,2,2,2,2,1,2,2,2,2,2,NA,1,1,2,"",2,2,0,1,1,1,1,2,2,2,2,4,1,"2 4",0,1,0,1,0,"",4,"",NA,NA,NA,NA,"",3,1
"190","2020-12-02","Western","NAKASEKE","T_595","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",300,600,164250,"Liters",120,200,58400,-0.644444444444444,"11",1,0,0,0,0,0,"",3,1,2,0,0,0,4,NA,2,"2",0,1,0,0,0,0,"",1,1,"",2,NA,"",4,1,10,1,"",3,NA,1,1,1,1,1,1,1,1,4,2,2,1,1,1,1,2,2,"",2,4,5,1,1,1,1,1,1,1,1,4,1,"2",0,1,0,0,0,"",6,"1",1,0,0,0,"",4,2
"191","2020-12-02","Western","KYANKWANZI","T_266","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",200,400,109500,"Liters",300,450,136875,0.25,"11 14",1,0,0,1,0,0,"",2,1,1,0,0,0,5,NA,2,"4 5",0,0,0,1,1,0,"",1,5,"",1,3,"",3,2,NA,3,"",2,2,2,2,NA,2,2,2,2,2,2,6,6,2,2,NA,2,2,2,"",3,2,0,2,1,1,2,2,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",4,5
"192","2020-12-02","Western","NAKASEKE","T_542","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",100,200,54750,"Liters",100,115,39237.5,-0.283333333333333,"11 99 12 13 14",1,1,1,1,0,1,"Drought Conditions",2,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",2,1,50,1,"",3,NA,1,1,2,2,2,2,2,2,4,6,6,1,1,2,2,2,2,"",3,4,99,2,1,1,2,2,2,2,2,4,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",3,3
